# D:\LD-Cycling_2018-08-08_Edited\LD-Cycling_2018-08-08.txt generated by flexImaging 4.1.116.257 on 2019-09-09 17:15:19
# X-pos Y-pos spot-name region
-18742 -3191 R00X101Y115 A
-18442 -3191 R00X102Y115 A
-18142 -3191 R00X103Y115 A
-17842 -3191 R00X104Y115 A
-17542 -3191 R00X105Y115 A
-17242 -3191 R00X106Y115 A
-16942 -3191 R00X107Y115 A
-16642 -3191 R00X108Y115 A
-16342 -3191 R00X109Y115 A
-18742 -3491 R00X101Y116 A
-18442 -3491 R00X102Y116 A
-18142 -3491 R00X103Y116 A
-17842 -3491 R00X104Y116 A
-17542 -3491 R00X105Y116 A
-17242 -3491 R00X106Y116 A
-16942 -3491 R00X107Y116 A
-16642 -3491 R00X108Y116 A
-16342 -3491 R00X109Y116 A
-18742 -3791 R00X101Y117 A
-18442 -3791 R00X102Y117 A
-18142 -3791 R00X103Y117 A
-17842 -3791 R00X104Y117 A
-17542 -3791 R00X105Y117 A
-17242 -3791 R00X106Y117 A
-16942 -3791 R00X107Y117 A
-16642 -3791 R00X108Y117 A
-16342 -3791 R00X109Y117 A
-18442 -4091 R00X102Y118 A
-18142 -4091 R00X103Y118 A
-17842 -4091 R00X104Y118 A
-17542 -4091 R00X105Y118 A
-17242 -4091 R00X106Y118 A
-16942 -4091 R00X107Y118 A
-16642 -4091 R00X108Y118 A
-16342 -4091 R00X109Y118 A
-18442 -4391 R00X102Y119 A
-18142 -4391 R00X103Y119 A
-17842 -4391 R00X104Y119 A
-17542 -4391 R00X105Y119 A
-17242 -4391 R00X106Y119 A
-16942 -4391 R00X107Y119 A
-16642 -4391 R00X108Y119 A
-16342 -4391 R00X109Y119 A
-18442 -4691 R00X102Y120 A
-18142 -4691 R00X103Y120 A
-17842 -4691 R00X104Y120 A
-17542 -4691 R00X105Y120 A
-17242 -4691 R00X106Y120 A
-16942 -4691 R00X107Y120 A
-16642 -4691 R00X108Y120 A
-16342 -4691 R00X109Y120 A
-18442 -4991 R00X102Y121 A
-18142 -4991 R00X103Y121 A
-17842 -4991 R00X104Y121 A
-17542 -4991 R00X105Y121 A
-17242 -4991 R00X106Y121 A
-16942 -4991 R00X107Y121 A
-16642 -4991 R00X108Y121 A
-16342 -4991 R00X109Y121 A
-18442 -5291 R00X102Y122 A
-18142 -5291 R00X103Y122 A
-17842 -5291 R00X104Y122 A
-17542 -5291 R00X105Y122 A
-17242 -5291 R00X106Y122 A
-16942 -5291 R00X107Y122 A
-16642 -5291 R00X108Y122 A
-16342 -5291 R00X109Y122 A
-18442 -5591 R00X102Y123 A
-18142 -5591 R00X103Y123 A
-17842 -5591 R00X104Y123 A
-17542 -5591 R00X105Y123 A
-17242 -5591 R00X106Y123 A
-16942 -5591 R00X107Y123 A
-16642 -5591 R00X108Y123 A
-16342 -5591 R00X109Y123 A
-18442 -5891 R00X102Y124 A
-18142 -5891 R00X103Y124 A
-17842 -5891 R00X104Y124 A
-17542 -5891 R00X105Y124 A
-17242 -5891 R00X106Y124 A
-16942 -5891 R00X107Y124 A
-16642 -5891 R00X108Y124 A
-16342 -5891 R00X109Y124 A
-18442 -6191 R00X102Y125 A
-18142 -6191 R00X103Y125 A
-17842 -6191 R00X104Y125 A
-17542 -6191 R00X105Y125 A
-17242 -6191 R00X106Y125 A
-16942 -6191 R00X107Y125 A
-16642 -6191 R00X108Y125 A
-16342 -6191 R00X109Y125 A
-18442 -6491 R00X102Y126 A
-18142 -6491 R00X103Y126 A
-17842 -6491 R00X104Y126 A
-17542 -6491 R00X105Y126 A
-17242 -6491 R00X106Y126 A
-16942 -6491 R00X107Y126 A
-16642 -6491 R00X108Y126 A
-16342 -6491 R00X109Y126 A
-18442 -6791 R00X102Y127 A
-18142 -6791 R00X103Y127 A
-17842 -6791 R00X104Y127 A
-17542 -6791 R00X105Y127 A
-17242 -6791 R00X106Y127 A
-16942 -6791 R00X107Y127 A
-16642 -6791 R00X108Y127 A
-16342 -6791 R00X109Y127 A
-18442 -7091 R00X102Y128 A
-18142 -7091 R00X103Y128 A
-17842 -7091 R00X104Y128 A
-17542 -7091 R00X105Y128 A
-17242 -7091 R00X106Y128 A
-16942 -7091 R00X107Y128 A
-16642 -7091 R00X108Y128 A
-16342 -7091 R00X109Y128 A
-18442 -7391 R00X102Y129 A
-18142 -7391 R00X103Y129 A
-17842 -7391 R00X104Y129 A
-17542 -7391 R00X105Y129 A
-17242 -7391 R00X106Y129 A
-16942 -7391 R00X107Y129 A
-16642 -7391 R00X108Y129 A
-16342 -7391 R00X109Y129 A
-18442 -7691 R00X102Y130 A
-18142 -7691 R00X103Y130 A
-17842 -7691 R00X104Y130 A
-17542 -7691 R00X105Y130 A
-17242 -7691 R00X106Y130 A
-16942 -7691 R00X107Y130 A
-16642 -7691 R00X108Y130 A
-16342 -7691 R00X109Y130 A
1358 15709 R01X168Y052 B
1658 15709 R01X169Y052 B
1958 15709 R01X170Y052 B
2258 15709 R01X171Y052 B
2558 15709 R01X172Y052 B
2858 15709 R01X173Y052 B
458 15409 R01X165Y053 B
758 15409 R01X166Y053 B
1058 15409 R01X167Y053 B
1358 15409 R01X168Y053 B
1658 15409 R01X169Y053 B
1958 15409 R01X170Y053 B
2258 15409 R01X171Y053 B
2558 15409 R01X172Y053 B
2858 15409 R01X173Y053 B
458 15109 R01X165Y054 B
758 15109 R01X166Y054 B
1058 15109 R01X167Y054 B
1358 15109 R01X168Y054 B
1658 15109 R01X169Y054 B
1958 15109 R01X170Y054 B
2258 15109 R01X171Y054 B
2558 15109 R01X172Y054 B
2858 15109 R01X173Y054 B
458 14809 R01X165Y055 B
758 14809 R01X166Y055 B
1058 14809 R01X167Y055 B
1358 14809 R01X168Y055 B
1658 14809 R01X169Y055 B
1958 14809 R01X170Y055 B
2258 14809 R01X171Y055 B
2558 14809 R01X172Y055 B
2858 14809 R01X173Y055 B
458 14509 R01X165Y056 B
758 14509 R01X166Y056 B
1058 14509 R01X167Y056 B
1358 14509 R01X168Y056 B
1658 14509 R01X169Y056 B
1958 14509 R01X170Y056 B
2258 14509 R01X171Y056 B
2558 14509 R01X172Y056 B
2858 14509 R01X173Y056 B
458 14209 R01X165Y057 B
758 14209 R01X166Y057 B
1058 14209 R01X167Y057 B
1358 14209 R01X168Y057 B
1658 14209 R01X169Y057 B
1958 14209 R01X170Y057 B
2258 14209 R01X171Y057 B
2558 14209 R01X172Y057 B
2858 14209 R01X173Y057 B
458 13909 R01X165Y058 B
758 13909 R01X166Y058 B
1058 13909 R01X167Y058 B
1358 13909 R01X168Y058 B
1658 13909 R01X169Y058 B
1958 13909 R01X170Y058 B
2258 13909 R01X171Y058 B
2558 13909 R01X172Y058 B
2858 13909 R01X173Y058 B
458 13609 R01X165Y059 B
758 13609 R01X166Y059 B
1058 13609 R01X167Y059 B
1358 13609 R01X168Y059 B
1658 13609 R01X169Y059 B
1958 13609 R01X170Y059 B
2258 13609 R01X171Y059 B
2558 13609 R01X172Y059 B
2858 13609 R01X173Y059 B
458 13309 R01X165Y060 B
758 13309 R01X166Y060 B
1058 13309 R01X167Y060 B
1358 13309 R01X168Y060 B
1658 13309 R01X169Y060 B
1958 13309 R01X170Y060 B
2258 13309 R01X171Y060 B
2558 13309 R01X172Y060 B
2858 13309 R01X173Y060 B
458 13009 R01X165Y061 B
758 13009 R01X166Y061 B
1058 13009 R01X167Y061 B
1358 13009 R01X168Y061 B
1658 13009 R01X169Y061 B
1958 13009 R01X170Y061 B
2258 13009 R01X171Y061 B
2558 13009 R01X172Y061 B
2858 13009 R01X173Y061 B
458 12709 R01X165Y062 B
758 12709 R01X166Y062 B
1058 12709 R01X167Y062 B
1358 12709 R01X168Y062 B
1658 12709 R01X169Y062 B
1958 12709 R01X170Y062 B
2258 12709 R01X171Y062 B
2558 12709 R01X172Y062 B
2858 12709 R01X173Y062 B
458 12409 R01X165Y063 B
758 12409 R01X166Y063 B
1058 12409 R01X167Y063 B
1358 12409 R01X168Y063 B
1658 12409 R01X169Y063 B
1958 12409 R01X170Y063 B
2258 12409 R01X171Y063 B
2558 12409 R01X172Y063 B
2858 12409 R01X173Y063 B
458 12109 R01X165Y064 B
