# C:\Users\Gordon\Downloads\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21.txt generated by flexImaging 4.1.116.257 on 2020-03-21 16:13:02
# X-pos Y-pos spot-name region
-23979 13323 R00X076Y074 01
-23779 13323 R00X077Y074 01
-23579 13323 R00X078Y074 01
-23379 13323 R00X079Y074 01
-23179 13323 R00X080Y074 01
-22979 13323 R00X081Y074 01
-22779 13323 R00X082Y074 01
-22579 13323 R00X083Y074 01
-22379 13323 R00X084Y074 01
-22179 13323 R00X085Y074 01
-21979 13323 R00X086Y074 01
-21779 13323 R00X087Y074 01
-21579 13323 R00X088Y074 01
-21379 13323 R00X089Y074 01
-21179 13323 R00X090Y074 01
-20979 13323 R00X091Y074 01
-20779 13323 R00X092Y074 01
-20579 13323 R00X093Y074 01
-20379 13323 R00X094Y074 01
-20179 13323 R00X095Y074 01
-19979 13323 R00X096Y074 01
-19779 13323 R00X097Y074 01
-19579 13323 R00X098Y074 01
-19379 13323 R00X099Y074 01
-19179 13323 R00X100Y074 01
-18979 13323 R00X101Y074 01
-18779 13323 R00X102Y074 01
-18579 13323 R00X103Y074 01
-18379 13323 R00X104Y074 01
-18179 13323 R00X105Y074 01
-17979 13323 R00X106Y074 01
-17779 13323 R00X107Y074 01
-17579 13323 R00X108Y074 01
-17379 13323 R00X109Y074 01
-17179 13323 R00X110Y074 01
-16979 13323 R00X111Y074 01
-16779 13323 R00X112Y074 01
-16579 13323 R00X113Y074 01
-16379 13323 R00X114Y074 01
-16179 13323 R00X115Y074 01
-15979 13323 R00X116Y074 01
-15779 13323 R00X117Y074 01
-15579 13323 R00X118Y074 01
-15379 13323 R00X119Y074 01
-15179 13323 R00X120Y074 01
-14979 13323 R00X121Y074 01
-14779 13323 R00X122Y074 01
-14579 13323 R00X123Y074 01
-14379 13323 R00X124Y074 01
-14179 13323 R00X125Y074 01
-13979 13323 R00X126Y074 01
-13779 13323 R00X127Y074 01
-13579 13323 R00X128Y074 01
-13379 13323 R00X129Y074 01
-13179 13323 R00X130Y074 01
-12979 13323 R00X131Y074 01
-12779 13323 R00X132Y074 01
-12579 13323 R00X133Y074 01
-12379 13323 R00X134Y074 01
-12179 13323 R00X135Y074 01
-11979 13323 R00X136Y074 01
-11779 13323 R00X137Y074 01
-11579 13323 R00X138Y074 01
-11379 13323 R00X139Y074 01
-11179 13323 R00X140Y074 01
-10979 13323 R00X141Y074 01
-10779 13323 R00X142Y074 01
-10579 13323 R00X143Y074 01
-10379 13323 R00X144Y074 01
-10179 13323 R00X145Y074 01
-9979 13323 R00X146Y074 01
-9779 13323 R00X147Y074 01
-9579 13323 R00X148Y074 01
-9379 13323 R00X149Y074 01
-9179 13323 R00X150Y074 01
-8979 13323 R00X151Y074 01
-8779 13323 R00X152Y074 01
-8579 13323 R00X153Y074 01
-8379 13323 R00X154Y074 01
-8179 13323 R00X155Y074 01
-7979 13323 R00X156Y074 01
-7779 13323 R00X157Y074 01
-7579 13323 R00X158Y074 01
-7379 13323 R00X159Y074 01
-7179 13323 R00X160Y074 01
-6979 13323 R00X161Y074 01
-6779 13323 R00X162Y074 01
-6579 13323 R00X163Y074 01
-6379 13323 R00X164Y074 01
-6179 13323 R00X165Y074 01
-5979 13323 R00X166Y074 01
-5779 13323 R00X167Y074 01
-5579 13323 R00X168Y074 01
-5379 13323 R00X169Y074 01
-5179 13323 R00X170Y074 01
-4979 13323 R00X171Y074 01
-4779 13323 R00X172Y074 01
-4579 13323 R00X173Y074 01
-4379 13323 R00X174Y074 01
-4179 13323 R00X175Y074 01
-3979 13323 R00X176Y074 01
