# G:\vitek_sdgmm_preprint\PA14_TLCA_2 DAYS_2016-06-09.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:50:31
# X-pos Y-pos spot-name region
-5276 7916 R00X053Y025 PA14
-4776 7916 R00X054Y025 PA14
-4276 7916 R00X055Y025 PA14
-3776 7916 R00X056Y025 PA14
-3276 7916 R00X057Y025 PA14
-2776 7916 R00X058Y025 PA14
-2276 7916 R00X059Y025 PA14
-1776 7916 R00X060Y025 PA14
-1276 7916 R00X061Y025 PA14
-776 7916 R00X062Y025 PA14
-23776 7416 R00X016Y026 PA14
-23276 7416 R00X017Y026 PA14
-22776 7416 R00X018Y026 PA14
-22276 7416 R00X019Y026 PA14
-21776 7416 R00X020Y026 PA14
-21276 7416 R00X021Y026 PA14
-20776 7416 R00X022Y026 PA14
-20276 7416 R00X023Y026 PA14
-19776 7416 R00X024Y026 PA14
-19276 7416 R00X025Y026 PA14
-18776 7416 R00X026Y026 PA14
-18276 7416 R00X027Y026 PA14
-17776 7416 R00X028Y026 PA14
-17276 7416 R00X029Y026 PA14
-16776 7416 R00X030Y026 PA14
-16276 7416 R00X031Y026 PA14
-15776 7416 R00X032Y026 PA14
-15276 7416 R00X033Y026 PA14
-14776 7416 R00X034Y026 PA14
-14276 7416 R00X035Y026 PA14
-13776 7416 R00X036Y026 PA14
-13276 7416 R00X037Y026 PA14
-12776 7416 R00X038Y026 PA14
-12276 7416 R00X039Y026 PA14
-11776 7416 R00X040Y026 PA14
-11276 7416 R00X041Y026 PA14
-10776 7416 R00X042Y026 PA14
-10276 7416 R00X043Y026 PA14
-9776 7416 R00X044Y026 PA14
-9276 7416 R00X045Y026 PA14
-8776 7416 R00X046Y026 PA14
-8276 7416 R00X047Y026 PA14
-7776 7416 R00X048Y026 PA14
-7276 7416 R00X049Y026 PA14
-6776 7416 R00X050Y026 PA14
-6276 7416 R00X051Y026 PA14
-5776 7416 R00X052Y026 PA14
-5276 7416 R00X053Y026 PA14
-4776 7416 R00X054Y026 PA14
-4276 7416 R00X055Y026 PA14
-3776 7416 R00X056Y026 PA14
-3276 7416 R00X057Y026 PA14
-2776 7416 R00X058Y026 PA14
-2276 7416 R00X059Y026 PA14
-1776 7416 R00X060Y026 PA14
-1276 7416 R00X061Y026 PA14
-776 7416 R00X062Y026 PA14
-23776 6916 R00X016Y027 PA14
-23276 6916 R00X017Y027 PA14
-22776 6916 R00X018Y027 PA14
-22276 6916 R00X019Y027 PA14
-21776 6916 R00X020Y027 PA14
-21276 6916 R00X021Y027 PA14
-20776 6916 R00X022Y027 PA14
-20276 6916 R00X023Y027 PA14
-19776 6916 R00X024Y027 PA14
-19276 6916 R00X025Y027 PA14
-18776 6916 R00X026Y027 PA14
-18276 6916 R00X027Y027 PA14
-17776 6916 R00X028Y027 PA14
-17276 6916 R00X029Y027 PA14
-16776 6916 R00X030Y027 PA14
-16276 6916 R00X031Y027 PA14
-15776 6916 R00X032Y027 PA14
-15276 6916 R00X033Y027 PA14
-14776 6916 R00X034Y027 PA14
-14276 6916 R00X035Y027 PA14
-13776 6916 R00X036Y027 PA14
-13276 6916 R00X037Y027 PA14
-12776 6916 R00X038Y027 PA14
-12276 6916 R00X039Y027 PA14
-11776 6916 R00X040Y027 PA14
-11276 6916 R00X041Y027 PA14
-10776 6916 R00X042Y027 PA14
-10276 6916 R00X043Y027 PA14
-9776 6916 R00X044Y027 PA14
-9276 6916 R00X045Y027 PA14
-8776 6916 R00X046Y027 PA14
-8276 6916 R00X047Y027 PA14
-7776 6916 R00X048Y027 PA14
-7276 6916 R00X049Y027 PA14
-6776 6916 R00X050Y027 PA14
-6276 6916 R00X051Y027 PA14
-5776 6916 R00X052Y027 PA14
-5276 6916 R00X053Y027 PA14
-4776 6916 R00X054Y027 PA14
-4276 6916 R00X055Y027 PA14
-3776 6916 R00X056Y027 PA14
-3276 6916 R00X057Y027 PA14
-2776 6916 R00X058Y027 PA14
-2276 6916 R00X059Y027 PA14
-1776 6916 R00X060Y027 PA14
-1276 6916 R00X061Y027 PA14
-776 6916 R00X062Y027 PA14
-23776 6416 R00X016Y028 PA14
-23276 6416 R00X017Y028 PA14
-22776 6416 R00X018Y028 PA14
-22276 6416 R00X019Y028 PA14
-21776 6416 R00X020Y028 PA14
-21276 6416 R00X021Y028 PA14
-20776 6416 R00X022Y028 PA14
-20276 6416 R00X023Y028 PA14
-19776 6416 R00X024Y028 PA14
-19276 6416 R00X025Y028 PA14
-18776 6416 R00X026Y028 PA14
-18276 6416 R00X027Y028 PA14
-17776 6416 R00X028Y028 PA14
-17276 6416 R00X029Y028 PA14
-16776 6416 R00X030Y028 PA14
-16276 6416 R00X031Y028 PA14
-15776 6416 R00X032Y028 PA14
-15276 6416 R00X033Y028 PA14
-14776 6416 R00X034Y028 PA14
-14276 6416 R00X035Y028 PA14
-13776 6416 R00X036Y028 PA14
-13276 6416 R00X037Y028 PA14
-12776 6416 R00X038Y028 PA14
-12276 6416 R00X039Y028 PA14
-11776 6416 R00X040Y028 PA14
-11276 6416 R00X041Y028 PA14
-10776 6416 R00X042Y028 PA14
-10276 6416 R00X043Y028 PA14
-9776 6416 R00X044Y028 PA14
-9276 6416 R00X045Y028 PA14
-8776 6416 R00X046Y028 PA14
-8276 6416 R00X047Y028 PA14
-7776 6416 R00X048Y028 PA14
-7276 6416 R00X049Y028 PA14
-6776 6416 R00X050Y028 PA14
-6276 6416 R00X051Y028 PA14
-5776 6416 R00X052Y028 PA14
-5276 6416 R00X053Y028 PA14
-4776 6416 R00X054Y028 PA14
-4276 6416 R00X055Y028 PA14
-3776 6416 R00X056Y028 PA14
-3276 6416 R00X057Y028 PA14
-2776 6416 R00X058Y028 PA14
-2276 6416 R00X059Y028 PA14
