# E:\vitek_sdgmm_preprint\pseudomonas\imzml\PA14_TLCA_2019-05-06.txt generated by flexImaging 4.1.116.257 on 2019-11-22 10:46:21
# X-pos Y-pos spot-name region
-23297 7748 R00X067Y062 MeOH
-22797 7748 R00X068Y062 MeOH
-22297 7748 R00X069Y062 MeOH
-21797 7748 R00X070Y062 MeOH
-21297 7748 R00X071Y062 MeOH
-20797 7748 R00X072Y062 MeOH
-20297 7748 R00X073Y062 MeOH
-19797 7748 R00X074Y062 MeOH
-19297 7748 R00X075Y062 MeOH
-18797 7748 R00X076Y062 MeOH
-18297 7748 R00X077Y062 MeOH
-17797 7748 R00X078Y062 MeOH
-17297 7748 R00X079Y062 MeOH
-16797 7748 R00X080Y062 MeOH
-16297 7748 R00X081Y062 MeOH
-15797 7748 R00X082Y062 MeOH
-15297 7748 R00X083Y062 MeOH
-14797 7748 R00X084Y062 MeOH
-14297 7748 R00X085Y062 MeOH
-13797 7748 R00X086Y062 MeOH
-13297 7748 R00X087Y062 MeOH
-12797 7748 R00X088Y062 MeOH
-12297 7748 R00X089Y062 MeOH
